Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386100,487,0,7,-84.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386210,489,0,12,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386150,488,0,6,-87.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386120,488,0,6,-77.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386085,487,0,6,-85.26
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386095,487,0,6,-88.2
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386115,487,0,6,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386165,489,0,5,-83.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386190,490,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386135,487,0,5,-86.06
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386130,487,0,5,-84.22
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386200,491,0,5,-91.19
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386160,488,0,6,-81.65
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410320,3386125,487,0,5,-85.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386140,487,0,5,-85.11
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386195,490,0,5,-89.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386185,490,0,5,-92.13
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386220,489,0,5,-90
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386090,487,0,6,-85.58
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410700,3385785,485,6,6,-98.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386110,487,0,6,-80.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386175,489,0,5,-85.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386105,487,0,6,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386170,489,0,5,-86.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386145,488,0,5,-88.42
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386205,489,0,12,-91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410225,3386270,489,0,6,-88.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410860,3386080,487,0,10,-99
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410820,3386040,486,0,6,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410675,3386185,490,0,2,-85.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410560,3386100,487,0,10,-87.73
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410875,3386065,487,0,5,-106
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410595,3386105,487,0,5,-84.71
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410630,3386150,488,0,10,-83.59
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410665,3386195,490,0,5,-85.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410685,3386215,491,0,6,-84.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410580,3386120,487,0,5,-86.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410590,3386110,487,0,5,-87.18
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410865,3386075,487,0,5,-102
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410605,3386135,487,0,5,-83.53
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410565,3386095,487,0,5,-90.21
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410695,3386205,490,0,6,-83.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410645,3386175,489,0,5,-84.85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410575,3386085,487,0,6,-89.02
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410650,3386170,489,0,5,-84.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410600,3386140,487,0,5,-85.15
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410715,3386225,490,0,6,-87.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410585,3386115,487,0,5,-82.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410570,3386090,487,0,6,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410615,3386125,488,0,10,-84
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410610,3386130,487,0,10,-85.77
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410690,3386210,490,0,6,-85.94
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410655,3386165,489,0,5,-83.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410625,3386155,488,0,5,-86.58
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410635,3386145,488,0,10,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410620,3386160,489,0,5,-85.59
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410640,3386180,489,0,5,-82.41
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3385705,486,0,7,-111.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410700,3386240,490,0,5,-84.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410710,3386230,490,0,5,-94.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410060,3386880,492,0,12,-109.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410065,3386875,492,0,12,-102.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410680,3386220,491,0,5,-93.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410660,3386200,490,103,6,-79.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410670,3386190,490,0,5,-78.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410045,3386855,491,0,5,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410705,3386235,490,0,5,-87.1
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,411000,3386080,486,0,6,-105.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410015,3386895,492,0,5,-105
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410225,3386485,488,0,5,-90.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410460,3386090,487,100,10,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410465,3386085,487,100,10,-76
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410470,3386100,486,0,10,-81.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410230,3386500,488,0,14,-86.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386235,487,15,6,-76
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410420,3386130,488,0,5,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410410,3386160,488,0,5,-83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410680,3385710,486,0,6,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410435,3386135,487,0,5,-85.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410235,3386495,488,0,14,-84.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386225,487,15,6,-84.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410220,3386490,488,0,5,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410525,3386185,487,0,10,-80.91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386045,486,0,6,-89.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386215,487,15,5,-79.92
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386025,486,0,6,-86.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386105,487,0,5,-85.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410520,3386190,487,0,10,-77.51
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410555,3386175,487,0,10,-80.37
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410550,3386180,487,0,10,-81.89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386220,487,15,6,-80.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410415,3386155,488,0,5,-85.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386205,487,0,2,-81.55
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410440,3386110,487,0,5,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410490,3386240,487,15,5,-78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410545,3386165,487,0,10,-80.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386030,486,0,6,-87.09
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410535,3386195,487,0,5,-80.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410540,3386170,487,0,10,-80.94
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386080,486,0,5,-88.43
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386210,487,0,2,-82.85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410400,3386150,488,0,6,-88.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410450,3386120,487,0,10,-79.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386055,486,0,6,-86.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386035,486,0,7,-79.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410430,3386140,487,0,5,-82.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386075,486,0,5,-84.2
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386040,486,0,6,-89.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410455,3386115,487,0,10,-88.43
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410530,3386200,487,0,5,-76.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410425,3386125,488,0,5,-76.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386050,486,0,6,-87.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410320,3386070,486,0,5,-84.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386060,486,0,6,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410480,3386230,487,15,6,-85.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410215,3386310,489,0,5,-83.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386240,490,0,2,-84.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386175,489,0,12,-89.88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410200,3386315,489,0,5,-88.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410205,3386320,489,0,5,-90
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386190,489,0,12,-89.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410470,3386045,487,100,5,-79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386200,489,0,12,-87.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410320,3386115,487,0,5,-85.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386090,487,0,6,-86.59
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386135,488,0,6,-80.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410720,3385715,485,0,6,-95
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386225,491,0,5,-82.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386180,489,0,12,-88.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386095,487,0,6,-89.89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386205,491,0,5,-91.13
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386230,491,0,5,-82.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386155,488,0,6,-81.87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386125,488,0,6,-79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386145,488,0,6,-88.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386140,488,0,6,-81.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386100,487,0,6,-87.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386235,490,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386160,488,0,6,-82.2
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386210,491,0,5,-89.21
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386195,489,0,12,-88.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386130,488,0,6,-79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386170,489,0,12,-91.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386165,489,0,12,-93.72
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386215,491,0,5,-88.63
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386120,487,0,5,-86.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386220,491,0,5,-82.71
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386110,487,0,5,-88.06
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386080,487,0,5,-84.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386085,487,0,6,-86.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386150,488,0,7,-84.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386185,489,0,12,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386105,487,0,5,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3387070,491,0,6,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3387085,495,0,6,-98
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410430,3387000,490,0,13,-118
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386175,489,0,5,-88.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386165,489,0,5,-86.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410175,3386315,489,0,5,-96.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410165,3386305,489,0,5,-97.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386110,487,0,6,-82.93
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386130,487,0,6,-86.11
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386195,490,0,5,-90.91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386210,489,0,5,-93.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386230,489,0,5,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386155,488,0,5,-84.84
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386205,490,0,12,-91.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386180,490,0,5,-86.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386140,488,0,6,-89.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386160,489,0,5,-85.15
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386215,490,0,5,-89.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386200,490,0,5,-89.71
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386125,487,0,6,-85.78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386105,487,0,6,-82.03
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386185,489,0,5,-87.78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386120,487,0,6,-88.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386090,487,0,6,-79.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386220,490,0,5,-90.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386145,488,0,5,-83.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386115,487,0,7,-92
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410320,3386150,488,0,5,-83.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386025,487,0,6,-78.57
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386135,487,0,6,-81.85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386190,490,0,12,-89.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386170,489,0,5,-85.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386545,487,0,5,-93
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386480,487,0,5,-84
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386455,487,0,5,-86.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410475,3386280,487,103,14,-75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386395,488,9,14,-73.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410460,3386265,487,0,5,-73.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386530,487,0,5,-89.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410520,3386325,488,9,14,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386435,487,0,5,-91.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386440,487,0,5,-89.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386540,487,0,5,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386380,488,0,5,-83.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386250,487,0,5,-82.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410205,3386010,487,0,7,-101
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410430,3386315,487,0,5,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410480,3386365,487,0,5,-79.57
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386420,487,0,5,-87.76
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386520,488,0,5,-87.51
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410200,3386005,487,0,7,-99.57
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410490,3386375,488,0,5,-84.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386370,487,0,5,-81.86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386510,487,0,6,-88.62
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386555,487,0,5,-94.93
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386505,487,0,6,-89.43
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386495,487,0,6,-89.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386490,487,0,6,-89.26
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386550,487,0,5,-92.32
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386515,487,0,5,-88.16
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410440,3386245,487,0,5,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386560,487,0,6,-91.1
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386500,487,0,6,-88.97
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386485,486,0,6,-89.32
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386445,487,0,5,-95.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386430,487,0,14,-88.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386450,487,0,5,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386385,488,0,5,-81.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386390,488,0,5,-84.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386415,487,0,5,-87.9
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386400,488,9,14,-80.13
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386470,487,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386405,487,0,14,-89.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386410,487,0,5,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386425,487,0,14,-87.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386460,487,0,6,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386885,491,0,6,-108.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386965,491,0,6,-106
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386895,491,0,7,-95.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386910,490,0,7,-102
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3387035,491,0,6,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386900,491,0,7,-100.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3387025,491,0,6,-107.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410680,3386230,491,0,5,-90.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410595,3386095,487,0,5,-85.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410685,3386225,491,0,5,-85.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410625,3386125,488,0,10,-81.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410670,3386180,490,0,5,-78.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410650,3386200,490,103,6,-84.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410560,3386110,486,110,10,-86.96
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410585,3386085,487,0,5,-88.78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410655,3386195,490,0,5,-87.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410070,3386860,491,0,5,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410570,3386120,487,0,6,-86.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410575,3386115,487,0,6,-85.19
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410565,3386105,487,110,5,-87.07
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410605,3386145,488,0,5,-86.26
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410810,3386040,487,0,5,-100
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410610,3386160,488,0,5,-84.54
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410815,3386035,487,0,6,-100
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410665,3386165,490,0,5,-84.15
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410700,3386210,490,0,6,-86.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410675,3386175,490,0,5,-83.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410695,3386235,490,0,5,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410705,3386205,490,0,6,-86.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410580,3386090,487,0,5,-88.7
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410660,3386170,490,0,5,-84.63
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410600,3386150,488,0,5,-84.43
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410630,3386140,488,0,10,-87.64
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410635,3386135,488,0,10,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410050,3386880,492,0,12,-106.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410710,3386220,490,0,6,-89.43
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410845,3386065,486,0,5,-107.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410820,3386010,487,0,6,-104.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410615,3386155,488,0,5,-84.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410620,3386130,488,0,10,-83.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410850,3386080,486,0,10,-101.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410840,3386070,486,0,10,-103.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410645,3386185,490,0,5,-82.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410690,3386240,490,0,5,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410590,3386100,487,0,5,-83.55
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410075,3386855,491,0,5,-107.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410640,3386190,490,0,2,-78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410765,3385985,486,0,5,-119.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410780,3385970,487,0,10,-110
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410715,3386215,490,0,6,-85.88
